Date,FXE,EWJ,GLD,QQQ,SPY,SHV,DBA,USO,XBI,ILF,EPP,FEZ,Mkt-RF,SMB,HML,RF
2009-01-09,133.78695678710938,30.458770751953125,83.91999816894531,26.746944427490234,69.75623321533203,103.71761322021484,25.765268325805664,258.9599914550781,16.97270393371582,19.802841186523438,15.410009384155273,21.992122650146484,-2.21,-1.36,-1.24,0.0
2009-01-12,133.25924682617188,30.09380340576172,80.76000213623047,26.257726669311523,68.08062744140625,103.77401733398438,24.031349182128906,245.1999969482422,16.692724227905273,18.96299171447754,15.090373992919922,21.49398422241211,-2.28,0.41,-1.95,0.0
2009-01-13,131.4171142578125,29.529748916625977,80.87999725341797,26.266626358032227,68.20592498779297,103.77401733398438,24.031349182128906,254.72000122070312,17.01776123046875,18.977725982666016,14.881386756896973,21.0900936126709,0.28,0.32,0.41,0.0
2009-01-14,131.12831115722656,28.667085647583008,79.79000091552734,25.466081619262695,66.06058502197266,103.79283905029297,23.972902297973633,249.83999633789062,16.670190811157227,17.872655868530273,14.47569465637207,19.986112594604492,-3.38,-0.5,-1.29,0.0
2009-01-15,131.1482696533203,29.03205680847168,80.38999938964844,25.884138107299805,66.08402252197266,103.72695922851562,24.313840866088867,241.44000244140625,16.98557472229004,18.388351440429688,14.494133949279785,19.932262420654297,0.39,2.33,-2.32,0.0
2009-01-16,132.44268798828125,29.231143951416016,82.70999908447266,26.16878890991211,66.60082244873047,103.73637390136719,24.635297775268555,238.8800048828125,17.146488189697266,18.55779457092285,14.69083309173584,20.19478988647461,0.74,0.5,-1.1,0.0
2009-01-20,128.3701629638672,27.97031593322754,84.5199966430664,24.870121002197266,63.08521270751953,103.73637390136719,24.265134811401367,229.27999877929688,16.3322811126709,17.209613800048828,13.59670639038086,18.46476936340332,-5.34,0.29,-4.15,0.0
2009-01-21,129.75421142578125,29.19795799255371,84.1500015258789,25.928617477416992,65.80998992919922,103.69876861572266,25.093130111694336,248.24000549316406,17.02096939086914,18.380983352661133,14.408080101013184,19.386999130249023,4.21,-1.39,2.87,0.0
2009-01-22,129.63470458984375,28.46800994873047,84.58000183105469,25.58172607421875,64.79212188720703,103.72695922851562,24.508663177490234,240.16000366210938,16.72812271118164,17.78424644470215,13.891751289367676,18.84173583984375,-1.62,-0.9,-1.83,0.0
2009-01-23,129.39572143554688,28.401653289794922,88.52999877929688,25.706253051757812,65.07398223876953,103.76454162597656,24.67426109313965,258.6400146484375,16.650888442993164,18.13787078857422,13.768811225891113,18.666715621948242,0.44,-0.62,1.13,0.0
2009-01-26,131.30752563476562,28.368471145629883,88.94999694824219,25.893043518066406,65.5202865600586,103.72695922851562,24.830120086669922,257.1199951171875,16.692724227905273,18.042098999023438,13.799548149108887,19.205249786376953,0.54,0.8,-0.65,0.0
2009-01-27,131.47686767578125,29.264314651489258,88.37999725341797,26.079835891723633,66.18583679199219,103.74578094482422,24.54762840270996,236.0,16.76995849609375,18.314674377441406,14.088446617126465,19.45431900024414,1.08,-0.39,0.32,0.0
2009-01-28,130.97897338867188,29.795183181762695,87.41999816894531,26.996007919311523,68.42515563964844,103.74578094482422,24.985977172851562,238.0,17.16579246520996,19.375547409057617,14.574044227600098,20.289033889770508,3.32,-0.73,2.86,0.0
2009-01-29,129.2364501953125,28.667085647583008,89.5,26.31110382080078,66.20149993896484,103.71761322021484,24.459959030151367,233.75999450683594,17.00166893005371,18.601999282836914,13.947072982788086,19.21870994567871,-3.23,-0.11,-2.22,0.0
2009-01-30,127.68310546875,27.97031593322754,91.30999755859375,25.84856605529785,64.85475158691406,103.71761322021484,24.29435920715332,233.75999450683594,16.98235321044922,18.410449981689453,13.76266860961914,18.902324676513672,-2.16,0.22,-1.16,0.0
2009-02-02,128.0120391845703,27.97031593322754,88.83999633789062,26.159889221191406,64.65901184082031,103.72979736328125,24.1190185546875,227.1999969482422,17.072471618652344,18.196807861328125,13.885604858398438,18.808086395263672,0.06,1.25,-0.39,0.001
2009-02-03,129.9656524658203,28.501188278198242,88.47000122070312,26.56905174255371,65.5672607421875,103.70160675048828,23.59299659729004,230.9600067138672,17.651737213134766,18.719879150390625,14.156064987182617,19.487974166870117,1.46,-0.12,-2.44,0.001
2009-02-04,128.1017303466797,28.76662254333496,89.18000030517578,26.60463523864746,65.2462387084961,103.63580322265625,23.427396774291992,226.16000366210938,17.66461753845215,19.007192611694336,13.867159843444824,19.27928924560547,-0.6,-0.21,-0.37,0.001
2009-02-05,127.55352783203125,28.667085647583008,90.12000274658203,27.191696166992188,66.2171401977539,103.70160675048828,24.089794158935547,230.47999572753906,17.91241455078125,19.55972671508789,14.07000732421875,19.562023162841797,1.61,0.12,-0.17,0.001
2009-02-06,128.8393096923828,28.83298110961914,89.58999633789062,27.90328598022461,68.1041488647461,103.63580322265625,24.430734634399414,225.60000610351562,18.079763412475586,20.775300979614258,14.758444786071777,20.13421058654785,2.79,-0.19,2.45,0.001
2009-02-09,129.7264404296875,28.302106857299805,88.31999969482422,28.018918991088867,68.19808197021484,103.67337036132812,24.57685089111328,226.0,17.957468032836914,20.53218650817871,14.67853832244873,20.28230094909668,0.03,-0.84,0.02,0.001
2009-02-10,128.45059204101562,27.30672264099121,90.20999908447266,26.987110137939453,65.07398223876953,103.69218444824219,24.29435920715332,215.27999877929688,17.426467895507812,19.441852569580078,13.713491439819336,19.036962509155273,-4.62,1.15,-2.85,0.001
2009-02-11,128.53033447265625,27.43944549560547,92.29000091552734,26.86258316040039,65.4576644897461,103.67337036132812,24.04109001159668,208.63999938964844,17.426467895507812,19.55972671508789,14.17449951171875,19.312955856323242,0.75,-0.78,1.24,0.001
2009-02-12,128.20140075683594,27.406261444091797,93.16999816894531,27.191696166992188,65.50463104248047,103.65457916259766,23.924196243286133,209.0399932861328,17.835176467895508,19.655494689941406,14.156064987182617,19.16486358642578,0.3,0.32,-0.55,0.001
2009-02-13,128.47055053710938,26.676311492919922,92.55000305175781,27.067169189453125,64.79996490478516,103.66401672363281,23.856006622314453,204.8000030517578,17.696794509887695,19.86178207397461,14.248263359069824,18.969636917114258,-0.85,1.01,-1.48,0.001
2009-02-17,125.67963409423828,25.78046417236328,95.44999694824219,25.990880966186523,62.0281867980957,103.62635803222656,23.047494888305664,187.67999267578125,17.249465942382812,18.49149513244629,13.430743217468262,17.623321533203125,-4.36,1.1,-2.39,0.001
2009-02-18,125.14138793945312,25.979541778564453,96.91000366210938,26.0086727142334,61.87941360473633,103.67337036132812,22.531213760375977,182.8800048828125,17.098215103149414,18.36625099182129,13.547529220581055,17.60312271118164,-0.33,-0.84,-0.78,0.001
2009-02-19,126.16804504394531,25.61456871032715,95.7699966430664,25.608402252197266,61.21388626098633,103.56056213378906,23.047494888305664,194.24000549316406,16.695940017700195,18.322050094604492,13.59670639038086,17.549274444580078,-1.15,0.01,-2.04,0.001
2009-02-20,127.97216796875,25.282772064208984,97.80000305175781,25.679561614990234,60.618797302246094,103.59813690185547,22.726037979125977,194.8000030517578,16.454574584960938,17.60743522644043,13.535237312316895,17.21269416809082,-1.16,-0.04,-0.91,0.001
2009-02-23,126.63651275634766,24.221033096313477,97.7300033569336,24.781179428100586,58.4499397277832,103.67337036132812,22.765003204345703,186.55999755859375,16.132761001586914,16.450796127319336,13.197162628173828,16.458755493164062,-3.43,-0.52,0.81,0.001
2009-02-24,128.05186462402344,25.216415405273438,94.7300033569336,25.599510192871094,60.665767669677734,103.66401672363281,22.989049911499023,195.52000427246094,16.583303451538086,17.415889739990234,13.805697441101074,17.22615623474121,4.0,-1.05,3.05,0.001
2009-02-25,126.75611877441406,24.55282974243164,93.1500015258789,25.430503845214844,60.188148498535156,103.62635803222656,23.19361114501953,208.0,16.525375366210938,17.364320755004883,13.473767280578613,16.7280216217041,-1.15,-1.52,0.33,0.001
2009-02-26,126.9853744506836,24.254209518432617,93.05999755859375,24.718910217285156,59.20942687988281,103.63580322265625,23.242319107055664,217.83999633789062,15.727263450622559,17.504297256469727,13.387715339660645,16.660707473754883,-1.53,-0.49,1.33,0.001
2009-02-27,126.38732147216797,24.453285217285156,92.62999725341797,24.487640380859375,57.88616943359375,103.65457916259766,23.008529663085938,216.39999389648438,14.893755912780762,17.23171043395996,13.104959487915039,16.55299949645996,-2.01,1.85,-2.1,0.001
2009-03-02,125.35919952392578,23.590621948242188,90.93000030517578,23.695993423461914,55.27882766723633,103.6875,21.917526245117188,195.83999633789062,14.188976287841797,15.94246768951416,12.514869689941406,15.51633071899414,-4.75,-0.23,-0.3,0.001
2009-03-03,125.47887420654297,23.524261474609375,90.04000091552734,23.67820930480957,54.86384582519531,103.6875,21.975971221923828,203.1199951171875,14.362756729125977,16.17085075378418,12.643953323364258,15.617304801940918,-0.71,-0.68,-2.32,0.001
2009-03-04,126.02734375,24.154674530029297,88.98999786376953,24.30974769592285,56.16360092163086,103.7063217163086,22.823450088500977,220.8800048828125,14.636302947998047,17.290651321411133,13.246338844299316,16.24333953857422,2.42,0.54,-0.94,0.001
2009-03-05,125.24950408935547,23.690156936645508,91.98999786376953,23.580364227294922,53.869468688964844,103.6969223022461,22.42406463623047,212.47999572753906,13.931519508361816,16.66444206237793,12.582483291625977,15.38843059539795,-4.21,-0.35,-3.18,0.001
2009-03-06,125.99742126464844,23.623796463012695,92.29000091552734,23.39357566833496,53.96342086791992,103.6969223022461,22.794225692749023,223.9199981689453,14.156793594360352,16.693912506103516,12.570189476013184,15.321115493774414,0.2,0.43,-0.64,0.001
2009-03-09,125.72816467285156,22.794313430786133,90.56999969482422,22.895456314086914,53.329200744628906,103.6969223022461,22.59940528869629,229.1999969482422,14.1213960647583,16.406597137451172,12.330466270446777,14.997997283935547,-1.09,-0.86,0.2,0.001
2009-03-10,126.42623138427734,23.955598831176758,88.13999938964844,24.30974769592285,56.50811767578125,103.71574401855469,22.989049911499023,222.63999938964844,14.63308334350586,17.51902961730957,13.098814964294434,16.176029205322266,6.35,-1.02,4.3,0.001
2009-03-11,128.15138244628906,24.055131912231445,89.22000122070312,24.683334350585938,56.87614059448242,103.71574401855469,22.628625869750977,210.39999389648438,14.25655746459961,17.622175216674805,13.11110782623291,16.35105323791504,0.3,-0.59,0.56,0.001
2009-03-12,128.92918395996094,24.021953582763672,91.0999984741211,25.501670837402344,59.115455627441406,103.73456573486328,23.203351974487305,225.83999633789062,15.164080619812012,18.37361717224121,13.430743217468262,17.07806396484375,4.16,1.06,2.68,0.001
2009-03-13,128.82948303222656,24.254209518432617,91.30000305175781,25.563926696777344,59.57743453979492,103.75335693359375,23.09619903564453,221.0399932861328,15.550263404846191,18.425186157226562,13.719639778137207,17.104990005493164,0.74,0.2,0.47,0.001
2009-03-16,129.25827026367188,24.685548782348633,90.80000305175781,25.136981964111328,59.3973274230957,103.71574401855469,23.573514938354492,226.0,15.15442943572998,18.270477294921875,13.873309135437012,17.30020523071289,-0.55,-1.0,0.35,0.001
2009-03-17,129.82672119140625,25.54820442199707,90.04000091552734,26.08873748779297,61.21388626098633,103.72514343261719,23.778079986572266,235.52000427246094,15.666120529174805,18.845111846923828,14.291293144226074,17.69063949584961,3.2,0.57,1.57,0.001
2009-03-18,134.5933380126953,26.14543914794922,93.08999633789062,26.417837142944336,62.584110260009766,103.76280212402344,23.924196243286133,236.8800048828125,15.759454727172852,19.20610809326172,14.524866104125977,18.289751052856445,2.18,-0.02,4.02,0.001
2009-03-19,136.3883514404297,26.012718200683594,94.3499984741211,26.40004539489746,61.80891799926758,103.74396514892578,24.333322525024414,242.8800048828125,15.52452278137207,19.191364288330078,14.586339950561523,18.343605041503906,-1.03,1.14,-2.71,0.001
2009-03-20,135.30137634277344,25.448671340942383,93.58999633789062,25.998231887817383,60.492774963378906,103.73456573486328,24.362545013427734,246.0800018310547,15.091938018798828,18.89668083190918,14.487983703613281,18.105478286743164,-1.95,-0.29,-0.9,0.001
2009-03-23,136.16896057128906,27.43944549560547,92.08000183105469,27.53067398071289,64.83792877197266,103.75335693359375,24.57685089111328,254.24000549316406,15.669793128967285,20.30380630493164,15.735791206359863,19.569297790527344,6.89,-0.86,4.35,0.001
2009-03-24,134.26431274414062,26.676311492919922,90.94999694824219,27.022830963134766,63.56039810180664,103.74396514892578,23.904714584350586,252.8800048828125,15.317914962768555,19.611297607421875,15.293220520019531,18.840757369995117,-1.93,-1.02,-1.75,0.001
2009-03-25,135.61053466796875,27.47262191772461,91.9800033569336,27.147563934326172,64.23069763183594,103.75335693359375,23.41765785217285,249.67999267578125,15.582629203796387,19.94281578063965,15.48991870880127,19.319705963134766,0.94,0.9,1.4,0.001
2009-03-26,134.86260986328125,27.771236419677734,91.93000030517578,27.985065460205078,65.53978729248047,103.76280212402344,23.554033279418945,256.1600036621094,16.334806442260742,20.311168670654297,15.932485580444336,19.50858497619629,2.68,1.94,-0.1,0.001
2009-03-27,132.65875244140625,27.30672264099121,90.69000244140625,27.45940589904785,64.35688018798828,103.74396514892578,23.232576370239258,246.0,15.866713523864746,19.47132110595703,15.410009384155273,18.61815643310547,-2.06,-1.33,0.21,0.001
2009-03-30,131.5917510986328,26.244976043701172,89.9800033569336,26.782276153564453,62.13304138183594,103.77215576171875,23.281280517578125,229.60000610351562,15.585859298706055,18.638835906982422,14.764595031738281,17.5860595703125,-3.47,1.83,-3.93,0.001
2009-03-31,132.49920654296875,26.2117977142334,90.27999877929688,27.0139217376709,62.708709716796875,103.77215576171875,23.856006622314453,232.39999389648438,15.495467185974121,18.889314651489258,15.139551162719727,18.31459617614746,1.29,-0.69,1.78,0.001
2009-04-01,132.025390625,26.974924087524414,91.02999877929688,27.414854049682617,63.92315673828125,103.75431060791016,23.641704559326172,228.63999938964844,15.221071243286133,19.56709098815918,15.520654678344727,18.672121047973633,1.65,-0.54,1.57,0.001
2009-04-02,134.07034301757812,27.937137603759766,88.80000305175781,28.296899795532227,65.79212188720703,103.73546600341797,24.2164306640625,247.83999633789062,15.24366569519043,20.76056671142578,16.295146942138672,19.656991958618164,3.07,1.92,0.52,0.001
2009-04-03,134.51927185058594,27.704877853393555,87.58999633789062,28.822568893432617,66.4466323852539,103.75431060791016,24.352806091308594,247.44000244140625,15.082254409790039,21.335201263427734,16.56560707092285,20.007776260375977,1.02,-0.15,0.93,0.001
2009-04-06,133.77108764648438,27.10764503479004,85.2699966430664,28.751296997070312,65.92617797851562,103.73546600341797,24.157981872558594,241.83999633789062,14.81754207611084,20.87844467163086,16.319730758666992,19.366924285888672,-0.93,-0.5,-0.81,0.001
2009-04-07,132.36456298828125,26.941743850708008,86.73999786376953,27.993972778320312,64.3884048461914,103.77313995361328,23.748855590820312,231.52000427246094,14.52700138092041,20.613222122192383,15.975512504577637,18.887985229492188,-2.42,-0.75,-0.13,0.001
2009-04-08,132.18499755859375,27.14082908630371,86.61000061035156,28.466184616088867,65.0823974609375,103.77313995361328,23.69040870666504,235.9199981689453,14.72714900970459,20.87844467163086,15.981658935546875,19.225261688232422,1.28,1.1,0.01,0.001
2009-04-09,131.3470458984375,28.136211395263672,86.30999755859375,29.348234176635742,67.6689224243164,103.76370239257812,24.34306526184082,245.52000427246094,14.975724220275879,21.97614288330078,16.541015625,19.81888771057129,3.91,0.16,4.56,0.001
2009-04-13,133.4618377685547,28.202566146850586,87.87999725341797,29.303688049316406,67.68473052978516,103.77313995361328,24.011865615844727,237.44000244140625,15.033827781677246,22.167688369750977,16.829917907714844,20.06173324584961,0.26,-0.99,2.35,0.001
2009-04-14,132.42442321777344,27.937137603759766,87.37000274658203,28.947317123413086,66.51759338378906,103.79196166992188,24.09953498840332,233.67999267578125,14.678725242614746,21.52674674987793,16.633220672607422,19.87285041809082,-2.02,0.07,-3.0,0.001
2009-04-15,131.95556640625,28.069856643676758,87.5,28.86712646484375,67.22732543945312,103.81082916259766,23.914453506469727,234.47999572753906,14.575423240661621,21.71092987060547,16.971294403076172,20.10220718383789,1.12,-0.24,2.4,0.001
2009-04-16,131.36697387695312,28.169384002685547,85.80999755859375,29.61553192138672,68.21308135986328,103.81082916259766,23.84626579284668,234.32000732421875,14.63998794555664,22.086650848388672,17.100372314453125,20.311325073242188,1.69,1.28,0.04,0.001
2009-04-17,129.92056274414062,28.302106857299805,85.22000122070312,29.677892684936523,68.67048645019531,103.79196166992188,23.875490188598633,235.60000610351562,14.604477882385254,21.791967391967773,16.909826278686523,20.291091918945312,0.55,0.84,0.34,0.001
2009-04-20,128.93299865722656,27.67169952392578,86.94999694824219,28.72456169128418,65.79212188720703,103.82018280029297,23.057235717773438,217.75999450683594,14.220318794250488,20.620594024658203,15.993951797485352,19.11058807373047,-4.32,0.19,-4.36,0.001
2009-04-21,129.12254333496094,28.003490447998047,86.88999938964844,29.12550163269043,67.07752227783203,103.80135345458984,23.61248016357422,218.63999938964844,14.284884452819824,21.26889991760254,16.46110725402832,19.623258590698242,2.19,0.71,3.12,0.001
2009-04-22,129.63128662109375,28.103038787841797,87.37999725341797,29.214588165283203,66.66744995117188,103.82018280029297,23.61248016357422,218.72000122070312,14.14607048034668,21.136289596557617,16.184507369995117,19.535566329956055,-0.61,1.6,-1.21,0.001
2009-04-23,131.09767150878906,28.268930435180664,88.80000305175781,29.49970245361328,67.32199096679688,103.82960510253906,23.963159561157227,223.0399932861328,14.184806823730469,21.51937484741211,16.694686889648438,19.980785369873047,0.66,-1.86,0.31,0.001
2009-04-24,132.1450958251953,28.700265884399414,89.72000122070312,30.01645851135254,68.33924865722656,103.76370239257812,24.109275817871094,231.1999969482422,14.404325485229492,21.946680068969727,16.903676986694336,20.554166793823242,1.77,0.85,0.1,0.001
2009-04-27,130.0602569580078,28.63389778137207,89.01000213623047,30.052095413208008,67.6926040649414,103.77313995361328,23.670927047729492,224.63999938964844,14.520544052124023,20.974214553833008,16.381196975708008,20.08871841430664,-0.95,-0.36,-1.79,0.001
2009-04-28,131.13758850097656,28.169384002685547,87.75,29.829355239868164,67.47969055175781,103.78252410888672,23.622220993041992,222.8000030517578,14.604477882385254,21.12155532836914,16.153772354125977,19.987529754638672,-0.21,0.89,0.08,0.001
2009-04-29,132.20498657226562,28.401653289794922,88.33000183105469,30.239200592041016,68.9149398803711,103.83902740478516,24.2164306640625,228.47999572753906,14.898245811462402,22.145587921142578,16.85450553894043,20.60138702392578,2.41,0.7,1.25,0.001
2009-04-30,132.0054473876953,28.235750198364258,87.2699966430664,30.5421142578125,68.93858337402344,103.82960510253906,24.635297775268555,229.0399932861328,14.614160537719727,21.968778610229492,17.06964111328125,20.85773277282715,-0.04,-0.32,-0.68,0.001
2009-05-01,132.35560607910156,28.667085647583008,86.94999694824219,30.622303009033203,69.3092041015625,103.77118682861328,25.434070587158203,236.9600067138672,14.52700138092041,22.72022819519043,17.118816375732422,21.0263671875,0.45,-0.5,-0.22,0.0
2009-05-04,133.73243713378906,29.430217742919922,88.63999938964844,31.22815704345703,71.6671142578125,103.76177978515625,25.20028305053711,244.47999572753906,14.70455265045166,24.06840705871582,18.176061630249023,21.883075714111328,3.36,-0.54,3.14,0.0
2009-05-05,132.8944091796875,29.330671310424805,88.25,31.201448440551758,71.42265319824219,103.74296569824219,25.05416488647461,241.1999969482422,14.791714668273926,24.105247497558594,18.022396087646484,21.572771072387695,-0.27,0.21,-0.22,0.0
2009-05-06,132.97422790527344,30.02744483947754,89.54000091552734,31.210338592529297,72.66072845458984,103.75240325927734,25.385364532470703,251.44000244140625,14.675500869750977,24.76828384399414,18.655513763427734,22.105684280395508,1.45,-2.18,2.68,0.0
2009-05-07,133.54286193847656,29.330671310424805,89.44000244140625,30.479759216308594,71.65133666992188,103.74296569824219,25.48277473449707,251.9199981689453,14.843365669250488,24.12734603881836,18.4465274810791,21.754905700683594,-1.42,-0.73,-0.84,0.0
2009-05-08,135.9274139404297,30.525131225585938,89.9800033569336,30.497583389282227,73.3231430053711,103.73355865478516,26.03801918029785,259.9200134277344,15.120991706848145,24.937726974487305,19.20872688293457,22.807239532470703,2.48,0.1,2.97,0.0
2009-05-11,135.53829956054688,30.226524353027344,89.69000244140625,30.604490280151367,71.95100402832031,103.75240325927734,25.98931312561035,258.32000732421875,15.308229446411133,24.694612503051758,18.378910064697266,22.22710609436035,-2.01,1.31,-2.45,0.0
2009-05-12,136.0670928955078,30.392412185668945,90.69999694824219,30.230274200439453,71.73804473876953,103.76177978515625,26.145172119140625,261.0400085449219,15.198469161987305,24.436765670776367,18.520280838012695,22.321544647216797,-0.31,-0.85,-1.48,0.0
2009-05-13,135.53829956054688,29.828365325927734,91.08999633789062,29.41951560974121,69.93219757080078,103.77118682861328,25.813974380493164,257.5199890136719,14.77557373046875,23.316959381103516,17.801105499267578,21.498573303222656,-2.91,-1.47,-1.51,0.0
2009-05-14,136.0371856689453,29.861541748046875,91.02999877929688,29.749168395996094,70.53155517578125,103.77118682861328,26.339994430541992,259.20001220703125,14.801399230957031,23.847394943237305,18.034687042236328,21.74141502380371,1.11,0.47,1.0,0.0
2009-05-15,134.59046936035156,30.160167694091797,91.55000305175781,29.73134422302246,69.95588684082031,103.78060150146484,25.473033905029297,250.39999389648438,14.546371459960938,23.39800262451172,17.751937866210938,21.377147674560547,-1.02,0.63,-1.16,0.0
2009-05-18,135.239013671875,30.425607681274414,90.36000061035156,30.506488800048828,71.94312286376953,103.76177978515625,26.193876266479492,261.67999267578125,14.804628372192383,24.88616371154785,18.66166114807129,22.44297218322754,3.13,0.24,2.1,0.0
2009-05-19,136.0371856689453,30.226524353027344,90.95999908447266,30.649044036865234,71.85637664794922,103.77118682861328,26.2036190032959,262.32000732421875,14.846592903137207,25.180845260620117,18.88294219970703,22.679067611694336,-0.05,0.28,-1.35,0.0
2009-05-20,137.39402770996094,30.62466812133789,92.25,30.5421142578125,71.37535095214844,103.80889892578125,26.349735260009766,270.9599914550781,14.88856029510498,25.313453674316406,18.8460693359375,22.90167999267578,-0.48,0.02,-1.11,0.0
2009-05-21,138.74093627929688,30.226524353027344,93.8499984741211,29.980823516845703,70.35016632080078,103.80889892578125,26.495853424072266,267.0400085449219,14.688411712646484,24.753551483154297,18.471111297607422,22.874696731567383,-1.68,-0.11,0.36,0.0
2009-05-22,139.7286834716797,30.326059341430664,94.1500015258789,29.8828125,70.20033264160156,103.77118682861328,26.91472053527832,269.6000061035156,14.604477882385254,25.099807739257812,18.649370193481445,23.090553283691406,-0.15,-0.35,-0.6,0.0
2009-05-26,139.4892120361328,31.32143211364746,93.76000213623047,30.99652099609375,71.998291015625,103.75240325927734,26.99264907836914,272.8800048828125,15.033827781677246,25.81441879272461,19.239456176757812,23.60997200012207,2.78,1.49,0.65,0.0
2009-05-27,138.70106506347656,30.724212646484375,93.44999694824219,30.78267478942871,70.71292114257812,103.77118682861328,26.99264907836914,276.6400146484375,14.998318672180176,25.608135223388672,18.815332412719727,23.0433406829834,-1.8,0.27,-1.23,0.0
2009-05-28,139.09017944335938,30.525131225585938,94.23999786376953,31.139070510864258,71.69866180419922,103.84654998779297,27.04135513305664,282.7200012207031,15.008008003234863,26.28591537475586,18.97514533996582,23.475059509277344,1.35,-1.4,0.54,0.0
2009-05-29,141.05564880371094,31.089189529418945,96.19999694824219,31.52217674255371,72.96829986572266,103.78060150146484,27.16798973083496,291.20001220703125,15.156500816345215,26.484825134277344,19.7127628326416,23.798852920532227,1.38,0.55,-0.18,0.0
2009-06-01,141.29708862304688,31.58687400817871,95.7300033569336,32.42205047607422,74.73473358154297,103.85223388671875,28.122621536254883,299.44000244140625,15.221071243286133,27.54569435119629,20.419645309448242,24.439701080322266,2.72,1.61,-0.8,0.0
2009-06-02,142.9235076904297,31.620058059692383,96.36000061035156,32.46660232543945,74.79779052734375,103.76744079589844,27.830385208129883,300.8800048828125,15.524519920349121,27.295204162597656,20.567167282104492,24.709531784057617,0.29,0.86,-0.2,0.0
2009-06-03,141.21728515625,30.923288345336914,94.41000366210938,32.368595123291016,73.85150146484375,103.81452178955078,26.788084030151367,290.0,15.811833381652832,26.0722713470459,20.118446350097656,23.90678596496582,-1.39,0.8,-0.82,0.0
2009-06-04,141.48666381835938,31.15555191040039,96.2300033569336,32.73388671875,74.54545593261719,103.79569244384766,27.4212589263916,301.5199890136719,15.698843002319336,26.683734893798828,20.13074493408203,24.16986656188965,1.18,0.11,1.2,0.0
2009-06-05,139.36135864257812,30.790571212768555,93.70999908447266,32.76952362060547,74.56122589111328,103.75799560546875,27.226436614990234,299.20001220703125,15.631052017211914,26.587966918945312,20.08771514892578,23.738157272338867,-0.19,0.14,-0.59,0.0
2009-06-08,138.7626953125,30.956470489501953,93.55999755859375,32.671504974365234,74.25369262695312,103.72035217285156,26.836790084838867,300.32000732421875,15.476097106933594,26.352216720581055,19.829553604125977,23.56949806213379,-0.2,-1.0,0.62,0.0
2009-06-09,140.45892333984375,31.221906661987305,93.83000183105469,32.92099380493164,74.63219451904297,103.74864959716797,27.148508071899414,305.5199890136719,15.553574562072754,26.558500289916992,20.038541793823242,23.947265625,0.49,0.33,-0.24,0.0
2009-06-10,139.6208038330078,31.255084991455078,93.86000061035156,32.8051643371582,74.44294738769531,103.80512237548828,26.84653091430664,311.760009765625,15.466415405273438,26.661638259887695,20.382762908935547,23.785362243652344,-0.35,-0.33,-0.46,0.0
2009-06-11,140.7483367919922,31.78594970703125,93.69999694824219,32.8051643371582,74.77418518066406,103.80512237548828,26.953683853149414,317.44000244140625,15.673017501831055,27.368885040283203,20.825334548950195,24.10240936279297,0.63,-0.25,0.33,0.0
2009-06-12,139.68069458007812,31.752782821655273,92.16999816894531,32.65370559692383,74.97920227050781,103.76744079589844,26.61274528503418,315.44000244140625,15.79569149017334,27.06682586669922,20.54257583618164,24.082172393798828,0.03,-0.17,-0.05,0.0
2009-06-15,137.68508911132812,31.188720703125,91.0999984741211,31.98548126220703,73.26007843017578,103.76744079589844,25.70682144165039,308.1600036621094,15.369566917419434,26.07963752746582,19.74349594116211,22.915176391601562,-2.38,-0.3,-0.35,0.0
2009-06-16,138.0542449951172,30.856924057006836,91.93000030517578,31.673643112182617,72.26644897460938,103.83341217041016,25.648374557495117,308.0799865722656,15.366337776184082,25.5492000579834,19.516067504882812,22.658828735351562,-1.33,-0.07,-0.3,0.0
2009-06-17,139.1818084716797,31.221906661987305,92.3499984741211,31.976581573486328,72.19546508789062,103.84281158447266,25.765268325805664,309.6000061035156,15.769865036010742,25.30608558654785,19.331663131713867,22.645341873168945,-0.08,0.94,-1.01,0.0
2009-06-18,138.60304260253906,30.956470489501953,91.61000061035156,31.914203643798828,72.72380828857422,103.83341217041016,25.609411239624023,310.79998779296875,15.902219772338867,25.26188087463379,19.516067504882812,22.77350616455078,0.74,-0.68,0.41,0.0
2009-06-19,139.15182495117188,31.454158782958984,91.9000015258789,32.256752014160156,72.99185180664062,103.82395935058594,25.32691764831543,303.760009765625,15.995840072631836,25.453426361083984,19.64514923095703,23.03281593322754,0.35,0.28,0.16,0.0
2009-06-22,138.3436279296875,30.75738525390625,90.54000091552734,31.2933349609375,70.80305480957031,103.78630065917969,24.99571990966797,290.0,15.669793128967285,24.136228561401367,18.889089584350586,22.311748504638672,-3.07,-0.31,-0.81,0.0
2009-06-23,140.44895935058594,30.957548141479492,90.91999816894531,31.22197151184082,70.85855865478516,103.7768783569336,25.385364532470703,299.2799987792969,15.6084566116333,24.58966827392578,18.943683624267578,22.609878540039062,0.08,-1.13,0.2,0.0
2009-06-24,139.11190795898438,31.024261474609375,91.44999694824219,31.74828338623047,71.46925354003906,103.79569244384766,25.258729934692383,296.7200012207031,15.853798866271973,24.820100784301758,19.295074462890625,22.790143966674805,0.78,0.24,-0.13,0.0
2009-06-25,139.60084533691406,31.758174896240234,92.30999755859375,32.372718811035156,73.0235595703125,103.83341217041016,25.40484619140625,304.3999938964844,16.315433502197266,25.66750717163086,19.759408950805664,23.213090896606445,2.19,0.81,0.0,0.0
